generic_name,month,n_reports,roll_mean,roll_std,zscore,is_anomaly
liraglutide,2023-03-01,43,40.166666666666664,8.588752334699167,0.3298888153854977,False
lixisenatide,2017-07-01,1,,,,False
lixisenatide,2017-10-01,2,,,,False
lixisenatide,2018-08-01,1,,,,False
lixisenatide,2019-01-01,1,1.3333333333333333,0.5773502691896257,-0.5773502691896256,False
lixisenatide,2019-03-01,2,1.25,0.5,1.5,False
lixisenatide,2019-06-01,1,1.4,0.5477225575051662,-0.7302967433402212,False
lixisenatide,2019-12-01,1,1.3333333333333333,0.5163977794943223,-0.6454972243679026,False
lixisenatide,2020-11-01,1,1.3333333333333333,0.5163977794943223,-0.6454972243679026,False
lixisenatide,2020-12-01,1,1.1666666666666667,0.408248290463863,-0.4082482904638632,False
lixisenatide,2021-03-01,1,1.1666666666666667,0.408248290463863,-0.4082482904638632,False
lixisenatide,2021-07-01,2,1.1666666666666667,0.408248290463863,2.0412414523193148,True
lixisenatide,2021-09-01,1,1.1666666666666667,0.408248290463863,-0.4082482904638632,False
lixisenatide,2022-03-01,1,1.1666666666666667,0.408248290463863,-0.4082482904638632,False
lixisenatide,2022-04-01,1,1.1666666666666667,0.408248290463863,-0.4082482904638632,False
lixisenatide,2022-07-01,1,1.1666666666666667,0.408248290463863,-0.4082482904638632,False
lixisenatide,2022-09-01,1,1.1666666666666667,0.408248290463863,-0.4082482904638632,False
semaglutide,2014-05-01,1,,,,False
semaglutide,2014-08-01,1,,,,False
semaglutide,2014-10-01,1,,,,False
semaglutide,2015-02-01,1,1.0,0.0,,False
semaglutide,2015-05-01,2,1.0,0.0,inf,True
semaglutide,2015-08-01,1,1.2,0.4472135954999579,-0.44721359549995787,False
semaglutide,2015-09-01,2,1.1666666666666667,0.408248290463863,2.0412414523193148,True
semaglutide,2015-10-01,1,1.3333333333333333,0.5163977794943223,-0.6454972243679026,False
semaglutide,2016-02-01,1,1.3333333333333333,0.5163977794943223,-0.6454972243679026,False
semaglutide,2016-05-01,2,1.3333333333333333,0.5163977794943223,1.2909944487358056,False
semaglutide,2016-06-01,1,1.5,0.5477225575051663,-0.9128709291752766,False
semaglutide,2016-07-01,3,1.3333333333333333,0.5163977794943223,3.227486121839514,True
semaglutide,2016-08-01,2,1.6666666666666667,0.8164965809277263,0.4082482904638628,False
semaglutide,2016-09-01,1,1.6666666666666667,0.8164965809277263,-0.8164965809277259,False
semaglutide,2016-10-01,2,1.6666666666666667,0.8164965809277263,0.4082482904638628,False
semaglutide,2016-12-01,3,1.8333333333333333,0.7527726527090812,1.5498260496951664,False
semaglutide,2017-01-01,1,2.0,0.8944271909999161,-1.1180339887498947,False
semaglutide,2017-02-01,2,2.0,0.8944271909999161,0.0,False
semaglutide,2017-03-01,1,1.8333333333333333,0.7527726527090812,-1.1070186069251187,False
semaglutide,2017-04-01,1,1.6666666666666667,0.8164965809277263,-0.8164965809277259,False
semaglutide,2017-05-01,2,1.6666666666666667,0.8164965809277263,0.4082482904638628,False
semaglutide,2017-06-01,2,1.6666666666666667,0.8164965809277263,0.4082482904638628,False
semaglutide,2017-07-01,1,1.5,0.5477225575051663,-0.9128709291752766,False
semaglutide,2017-09-01,1,1.5,0.5477225575051663,-0.9128709291752766,False
semaglutide,2017-12-01,4,1.3333333333333333,0.5163977794943224,5.1639777949432215,True
semaglutide,2018-01-01,4,1.8333333333333333,1.1690451944500124,1.8533643326646532,False
semaglutide,2018-02-01,3,2.3333333333333335,1.3662601021279466,0.48795003647426644,False
semaglutide,2018-03-01,19,2.5,1.3784048752090223,11.97035812681519,True
semaglutide,2018-04-01,8,5.333333333333333,6.831300510639732,0.3903600291794133,False
semaglutide,2018-05-01,11,6.5,6.534523701081816,0.688650038755695,False
semaglutide,2018-06-01,141,8.166666666666666,6.112828041640518,21.730258470952254,True
semaglutide,2018-07-01,21,31.0,54.19594080740734,-0.18451566392280858,False
semaglutide,2018-08-01,28,33.833333333333336,52.931717019823445,-0.11020487642879023,False
semaglutide,2018-09-01,338,38.0,50.966655766294885,5.8862013897014425,True
semaglutide,2018-10-01,26,91.16666666666667,130.8944867695606,-0.4978564664942109,False
semaglutide,2018-11-01,32,94.16666666666667,128.79660968622844,-0.4826731605600162,False
semaglutide,2018-12-01,511,97.66666666666667,126.34661319824394,3.2714239255847195,True
semaglutide,2019-01-01,37,159.33333333333334,212.58755059190713,-0.575449187841531,False
semaglutide,2019-02-01,51,162.0,210.59629626372828,-0.5270747965149182,False
semaglutide,2019-03-01,58,165.83333333333334,207.86093107331806,-0.5187763413572783,False
semaglutide,2019-04-01,80,119.16666666666667,192.32827838533436,-0.2036448669716437,False
semaglutide,2019-05-01,80,128.16666666666666,188.3182589837392,-0.25577268463822045,False
semaglutide,2019-06-01,70,136.16666666666666,184.39459500393897,-0.35883192056281926,False
semaglutide,2019-07-01,648,62.666666666666664,17.154202594893896,34.1218619807815,True
semaglutide,2019-08-01,99,164.5,237.152904262208,-0.27619311770089033,False
semaglutide,2019-09-01,100,172.5,233.33730948993133,-0.3107089910245512,False
semaglutide,2019-10-01,116,179.5,229.81884169928279,-0.2763045863884805,False
semaglutide,2019-11-01,141,185.5,227.1561137191777,-0.19590051648362514,False
semaglutide,2019-12-01,121,195.66666666666666,222.81352442494747,-0.3351083236952135,False
semaglutide,2020-01-01,916,204.16666666666666,217.9811153899958,3.265573405566686,True
semaglutide,2020-02-01,126,248.83333333333334,327.20844528628334,-0.3753978086533286,False
semaglutide,2020-03-01,153,253.33333333333334,324.91332177469525,-0.30880030644883044,False
semaglutide,2020-04-01,232,262.1666666666667,320.6028176212222,-0.09409357937180467,False
semaglutide,2020-05-01,100,281.5,313.44329630732256,-0.5790521033253946,False
semaglutide,2020-06-01,808,274.6666666666667,317.539078959845,1.6795832975278513,False
semaglutide,2020-07-01,181,389.1666666666667,370.4928699268944,-0.5618641641004916,False
semaglutide,2020-08-01,13,266.6666666666667,269.09750401418944,-0.9426570773889115,False
semaglutide,2020-09-01,8,247.83333333333334,284.42884288810563,-0.8432103119291732,False
semaglutide,2020-10-01,157,223.66666666666666,299.8404019919042,-0.22234050589508844,False
semaglutide,2020-11-01,16,211.16666666666666,300.98466184619224,-0.6484272835351318,False
semaglutide,2020-12-01,17,197.16666666666666,309.03554272391824,-0.5829965869900647,False
semaglutide,2021-01-01,264,65.33333333333333,80.7184406853026,2.461230234132117,True
semaglutide,2021-02-01,14,79.16666666666667,107.25561368369821,-0.6075828054916192,False
semaglutide,2021-03-01,20,79.33333333333333,107.13293922350265,-0.5538290442078796,False
semaglutide,2021-04-01,28,81.33333333333333,105.63648359665666,-0.5048760761194184,False
semaglutide,2021-05-01,33,59.833333333333336,100.14073430261391,-0.267956227005946,False
semaglutide,2021-06-01,27,62.666666666666664,98.88511852987139,-0.3606879093328124,False
semaglutide,2021-07-01,294,64.33333333333333,98.04216779869115,2.3425294628148023,True
semaglutide,2021-08-01,42,69.33333333333333,110.26453041058448,-0.24788872025803824,False
semaglutide,2021-09-01,191,74.0,108.02407139151923,1.0830919302786568,False
semaglutide,2021-10-01,46,102.5,113.35387068821268,-0.4984390886430953,False
semaglutide,2021-11-01,68,105.5,111.20566532331004,-0.3372130357835245,False
semaglutide,2021-12-01,393,111.33333333333333,107.49821703947795,2.6201984965315903,True
semaglutide,2022-01-01,309,172.33333333333334,146.74967348061355,0.9312911124447653,False
semaglutide,2022-02-01,51,174.83333333333334,149.34177803503846,-0.8291941810434295,False
